order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
36143,2978,2025-04-05,482,4,118.17,472.68,Pending,
36144,8460,2025-08-09,413,5,99.40,497.00,Completed,2025-08-10
36145,9727,2025-10-23,369,1,285.26,285.26,Cancelled,
36146,5489,2025-02-09,193,5,129.64,648.20,Pending,
36147,7165,2025-06-20,496,2,99.56,199.12,Pending,
36148,9236,2025-09-16,320,4,277.55,1110.20,Completed,2025-09-18
36149,1268,2026-01-29,241,5,273.94,1369.70,Completed,2026-01-29
36150,5065,2025-04-02,87,5,294.37,1471.85,Cancelled,
36151,4176,2025-10-22,109,5,222.65,1113.25,Completed,2025-10-27
36152,3356,2025-10-26,294,5,67.19,335.95,Completed,2025-10-28
36153,7119,2025-07-30,158,2,69.98,139.96,Pending,
36154,7256,2025-07-02,487,2,57.33,114.66,Pending,
36155,973,2025-06-13,208,4,200.96,803.84,Cancelled,
36156,3020,2025-11-24,48,3,15.29,45.87,Cancelled,
36157,8290,2025-08-28,471,3,104.22,312.66,Pending,
36158,2327,2025-10-27,39,4,292.70,1170.80,Cancelled,
36159,4248,2025-02-14,179,2,44.53,89.06,Pending,
36160,7834,2025-11-16,473,5,209.62,1048.10,Pending,
36161,5589,2026-01-27,196,4,73.08,292.32,Pending,
36162,9678,2025-08-19,17,5,73.65,368.25,Pending,
36163,2729,2025-03-11,122,4,295.36,1181.44,Pending,
36164,4627,2025-12-04,236,5,151.32,756.60,Cancelled,
36165,8849,2025-07-12,174,5,165.83,829.15,Cancelled,
36166,2708,2025-12-06,256,4,204.71,818.84,Completed,2025-12-10
36167,6064,2025-03-12,52,1,220.93,220.93,Completed,2025-03-14
36168,1541,2025-02-07,422,2,117.98,235.96,Pending,
36169,6803,2025-07-18,22,1,74.13,74.13,Completed,2025-07-19
36170,3551,2025-05-07,23,4,168.58,674.32,Pending,
36171,3005,2025-02-09,38,2,292.93,585.86,Pending,
36172,3855,2025-08-20,31,4,251.04,1004.16,Cancelled,
36173,3063,2025-09-07,50,2,242.02,484.04,Cancelled,
36174,3058,2025-05-24,31,1,251.04,251.04,Cancelled,
36175,8209,2025-06-19,485,2,51.16,102.32,Cancelled,
36176,4091,2025-03-21,327,5,187.27,936.35,Pending,
36177,6916,2025-12-29,461,2,135.46,270.92,Completed,2026-01-01
36178,2203,2025-12-25,80,1,55.93,55.93,Completed,2025-12-26
36179,7040,2025-05-04,210,1,225.95,225.95,Pending,
36180,7783,2026-01-23,16,2,213.30,426.60,Pending,
36181,10,2025-10-19,288,4,126.57,506.28,Pending,2025-10-23
36182,5911,2025-09-04,78,3,186.73,560.19,Completed,2025-09-08
36183,7617,2025-10-16,96,3,234.79,704.37,Pending,
36184,5722,2025-04-18,371,1,192.32,192.32,Cancelled,
36185,674,2025-04-21,25,2,145.38,290.76,Pending,
36186,8137,2025-05-04,76,1,126.08,126.08,Cancelled,
36187,4365,2025-02-02,466,1,146.76,146.76,Cancelled,
36188,7479,2025-04-18,281,2,274.48,548.96,Cancelled,2025-04-19
36189,1261,2025-05-19,69,1,85.67,85.67,Cancelled,
36190,9133,2025-09-07,463,1,215.48,215.48,Cancelled,
36191,8054,2025-06-29,39,3,292.70,878.10,Cancelled,
36192,7150,2025-09-18,306,2,77.59,155.18,Cancelled,
36193,4744,2025-09-27,264,3,234.13,702.39,Completed,2025-10-02
36194,632,2025-08-29,31,4,251.04,1004.16,Pending,2025-08-30
36195,9900,2025-04-14,224,4,163.83,655.32,Completed,2025-04-16
36196,2990,2025-11-30,231,1,52.39,52.39,Pending,
36197,4758,2025-11-22,497,4,255.47,1021.88,Cancelled,
36198,8268,2025-08-18,335,1,116.70,116.70,Completed,2025-08-21
36199,3682,2025-02-11,320,2,277.55,555.10,Pending,
36200,4915,2025-12-01,100,4,68.28,273.12,Pending,
36201,5307,2025-06-21,74,3,37.76,113.28,Completed,2025-06-21
36202,6877,2025-12-21,20,5,281.18,1405.90,Cancelled,2025-12-21
36203,354,2025-03-06,180,3,180.59,541.77,Cancelled,
36204,5360,2025-10-26,189,4,29.27,117.08,Completed,2025-10-27
36205,4963,2025-05-12,34,2,290.25,580.50,Completed,2025-05-16
36206,7200,2025-07-27,405,5,140.95,704.75,Pending,
36207,3088,2025-08-23,118,5,222.53,1112.65,Completed,2025-08-28
36208,9175,2025-03-11,408,4,217.97,871.88,Pending,2025-03-16
36209,2181,2025-10-30,414,5,83.13,415.65,Pending,
36210,3124,2025-03-03,192,2,264.10,528.20,Completed,2025-03-03
36211,3652,2025-11-19,251,5,235.65,1178.25,Pending,
36212,9039,2025-08-28,12,4,129.03,516.12,Cancelled,
36213,2953,2025-07-15,378,5,217.10,1085.50,Pending,
36214,7635,2025-11-18,221,3,174.88,524.64,Completed,2025-11-22
36215,7629,2025-03-24,86,4,185.77,743.08,Pending,2025-03-29
36216,7118,2025-03-08,282,4,81.61,326.44,Cancelled,
36217,6106,2025-12-17,378,2,217.10,434.20,Cancelled,
36218,1159,2025-02-23,294,2,67.19,134.38,Completed,2025-02-24
36219,3709,2025-11-25,22,4,74.13,296.52,Cancelled,
36220,4175,2026-01-25,219,4,137.44,549.76,Pending,
36221,7968,2025-12-22,69,4,85.67,342.68,Cancelled,
36222,632,2025-05-16,231,1,52.39,52.39,Completed,2025-05-17
36223,4642,2025-07-18,217,4,136.22,544.88,Pending,
36224,950,2025-08-09,402,2,255.05,510.10,Pending,
36225,4807,2025-11-13,27,5,20.43,102.15,Completed,2025-11-18
36226,4343,2025-11-03,443,3,51.78,155.34,Completed,2025-11-05
36227,1934,2025-02-21,320,4,277.55,1110.20,Cancelled,
36228,769,2025-07-16,499,5,134.07,670.35,Cancelled,
36229,7043,2025-03-19,184,3,22.86,68.58,Completed,2025-03-23
36230,6861,2025-11-06,389,2,181.87,363.74,Pending,
36231,7301,2025-04-23,191,4,43.81,175.24,Pending,
36232,9594,2025-05-03,169,2,166.97,333.94,Pending,
36233,2421,2025-11-20,240,3,159.98,479.94,Cancelled,
36234,882,2025-08-03,363,3,215.69,647.07,Pending,2025-08-03
36235,307,2025-09-07,378,3,217.10,651.30,Cancelled,
36236,297,2025-04-17,82,2,284.48,568.96,Cancelled,
36237,6362,2025-06-16,166,5,275.57,1377.85,Pending,
36238,5255,2025-11-28,31,3,251.04,753.12,Cancelled,
36239,5161,2025-09-15,293,2,183.41,366.82,Pending,
36240,3522,2025-09-07,66,3,196.42,589.26,Cancelled,
36241,7112,2025-05-23,334,4,178.82,715.28,Completed,2025-05-28
36242,9585,2026-01-16,236,5,151.32,756.60,Cancelled,2026-01-18
36243,7478,2026-01-05,373,2,270.73,541.46,Pending,
36244,3047,2025-09-21,346,4,62.57,250.28,Cancelled,
36245,510,2025-09-26,374,3,61.54,184.62,Pending,
36246,3338,2025-12-25,323,3,139.61,418.83,Pending,
36247,5272,2025-10-27,287,4,295.73,1182.92,Completed,2025-10-31
36248,1885,2025-05-21,13,3,207.67,623.01,Pending,2025-05-23
36249,9053,2025-11-26,205,5,264.72,1323.60,Cancelled,
36250,7720,2025-01-31,438,4,101.87,407.48,Cancelled,
36251,4166,2025-11-25,370,3,186.63,559.89,Pending,
36252,7379,2025-10-05,200,4,80.85,323.40,Cancelled,
36253,2677,2025-02-19,342,2,106.06,212.12,Pending,
36254,1185,2025-03-11,109,3,222.65,667.95,Cancelled,
36255,2380,2025-03-08,243,1,291.45,291.45,Completed,2025-03-11
36256,4670,2025-12-01,147,2,112.10,224.20,Cancelled,
36257,6267,2025-09-03,49,5,96.25,481.25,Cancelled,
36258,5160,2025-02-23,195,3,24.73,74.19,Pending,
36259,9205,2025-06-26,40,1,164.24,164.24,Pending,2025-06-30
36260,275,2025-10-07,161,1,221.76,221.76,Completed,2025-10-10
36261,2853,2025-06-06,463,4,215.48,861.92,Pending,
36262,7322,2025-12-15,497,4,255.47,1021.88,Cancelled,
36263,6778,2025-03-21,181,1,163.66,163.66,Cancelled,
36264,8758,2025-04-07,347,5,80.40,402.00,Pending,2025-04-12
36265,5874,2025-04-06,166,2,275.57,551.14,Cancelled,
36266,2642,2025-02-24,486,3,288.16,864.48,Cancelled,
36267,5028,2025-03-20,459,4,186.54,746.16,Completed,2025-03-22
36268,9887,2025-11-26,362,4,253.99,1015.96,Pending,2025-11-27
36269,8974,2025-07-14,380,2,284.04,568.08,Pending,
36270,1014,2025-10-07,436,2,30.86,61.72,Pending,
36271,1415,2025-08-30,118,5,222.53,1112.65,Pending,
36272,9060,2025-05-09,374,4,61.54,246.16,Completed,2025-05-13
36273,227,2025-05-02,158,3,69.98,209.94,Pending,2025-05-06
36274,3474,2025-03-28,461,2,135.46,270.92,Cancelled,
36275,8975,2025-12-10,84,2,19.44,38.88,Completed,2025-12-14
36276,4618,2025-12-12,255,2,264.69,529.38,Pending,
36277,5390,2025-07-06,36,4,254.85,1019.40,Pending,
36278,8856,2025-08-14,96,1,234.79,234.79,Pending,
36279,7056,2025-10-14,206,5,158.58,792.90,Completed,2025-10-16
36280,5698,2025-05-15,281,2,274.48,548.96,Pending,
36281,4863,2025-03-04,43,1,181.71,181.71,Pending,2025-03-04
36282,4049,2025-10-05,486,5,288.16,1440.80,Pending,
36283,2838,2025-10-30,445,1,190.87,190.87,Pending,
36284,6595,2025-09-28,106,4,42.89,171.56,Completed,2025-10-03
36285,9201,2025-12-01,494,3,243.38,730.14,Pending,2025-12-05
36286,856,2025-08-19,314,2,145.96,291.92,Pending,
36287,9272,2025-06-18,275,3,89.20,267.60,Pending,
36288,3930,2025-11-15,361,5,210.76,1053.80,Pending,
36289,2441,2025-07-21,393,4,19.31,77.24,Cancelled,
36290,6875,2026-01-10,185,1,214.01,214.01,Completed,2026-01-15
36291,8777,2025-02-10,476,5,256.31,1281.55,Pending,
36292,1562,2025-04-28,78,4,186.73,746.92,Pending,
36293,2958,2025-08-21,206,4,158.58,634.32,Pending,
36294,2942,2025-06-23,419,5,27.17,135.85,Pending,
36295,2316,2025-06-11,297,2,72.24,144.48,Completed,2025-06-12
36296,6834,2025-07-09,461,2,135.46,270.92,Pending,2025-07-09
36297,3761,2025-08-20,235,4,102.83,411.32,Pending,
36298,2760,2025-11-05,220,2,182.79,365.58,Pending,
36299,4831,2025-02-20,116,3,149.88,449.64,Cancelled,
36300,3241,2026-01-09,321,2,248.98,497.96,Pending,
36301,2824,2025-02-21,284,5,213.20,1066.00,Completed,2025-02-24
36302,3254,2026-01-14,60,3,162.73,488.19,Pending,2026-01-15
36303,8983,2025-09-13,83,2,21.64,43.28,Cancelled,
36304,5719,2025-06-24,57,1,29.70,29.70,Completed,2025-06-29
36305,761,2025-04-29,396,1,106.40,106.40,Cancelled,
36306,831,2026-01-25,173,2,253.43,506.86,Completed,2026-01-28
36307,6432,2026-01-24,163,1,39.58,39.58,Cancelled,
36308,1527,2025-11-01,177,3,117.64,352.92,Cancelled,
36309,2117,2025-02-27,386,1,106.20,106.20,Pending,
36310,8600,2025-07-20,326,4,163.00,652.00,Completed,2025-07-20
36311,7891,2025-06-05,235,5,102.83,514.15,Pending,
36312,4338,2025-03-14,25,5,145.38,726.90,Pending,
36313,8022,2025-04-10,431,4,260.86,1043.44,Cancelled,
36314,7105,2025-03-31,32,1,147.46,147.46,Cancelled,
36315,8835,2025-07-14,43,2,181.71,363.42,Completed,2025-07-14
36316,6305,2025-03-07,260,4,118.23,472.92,Pending,2025-03-12
36317,8231,2025-05-11,45,2,152.94,305.88,Completed,2025-05-12
36318,8182,2025-08-16,90,5,287.03,1435.15,Pending,2025-08-16
36319,2802,2025-03-21,452,3,232.40,697.20,Pending,
36320,6704,2025-02-25,224,5,163.83,819.15,Pending,
36321,8767,2026-01-05,441,5,264.35,1321.75,Pending,
36322,414,2025-07-24,453,1,284.45,284.45,Pending,
36323,6355,2025-06-19,279,4,134.29,537.16,Pending,
36324,892,2025-02-25,135,5,26.04,130.20,Completed,2025-03-01
36325,6255,2025-03-22,413,3,99.40,298.20,Pending,2025-03-27
36326,937,2025-07-03,417,1,5.51,5.51,Pending,2025-07-04
36327,3356,2026-01-30,7,5,198.09,990.45,Pending,
36328,7161,2025-04-06,33,1,291.99,291.99,Pending,
36329,1416,2025-08-29,219,1,137.44,137.44,Completed,2025-08-30
36330,3522,2025-07-01,368,4,125.82,503.28,Cancelled,
36331,1007,2026-01-13,300,2,52.41,104.82,Pending,
36332,9522,2025-04-03,165,3,175.96,527.88,Pending,
36333,1503,2025-08-17,465,1,260.67,260.67,Cancelled,2025-08-22
36334,81,2025-12-21,40,4,164.24,656.96,Pending,
36335,8759,2025-11-17,48,3,15.29,45.87,Cancelled,
36336,2640,2025-08-26,316,3,296.00,888.00,Completed,2025-08-30
36337,453,2025-07-28,157,2,193.67,387.34,Pending,
36338,7480,2025-11-19,377,1,227.46,227.46,Pending,
36339,7784,2025-10-26,137,2,142.67,285.34,Completed,2025-10-30
36340,6023,2025-09-28,320,1,277.55,277.55,Pending,
36341,3487,2025-10-23,173,1,253.43,253.43,Pending,
36342,8306,2025-03-12,61,5,58.94,294.70,Cancelled,
36343,5392,2026-01-15,325,4,194.37,777.48,Cancelled,
36344,9685,2025-05-24,76,3,126.08,378.24,Cancelled,
36345,717,2025-04-06,175,3,77.61,232.83,Pending,2025-04-08
36346,7086,2025-04-27,15,1,81.28,81.28,Cancelled,
36347,8626,2025-10-11,88,1,195.87,195.87,Pending,
36348,763,2025-12-02,310,5,29.08,145.40,Completed,2025-12-07
36349,3183,2025-06-25,45,4,152.94,611.76,Completed,2025-06-28
36350,537,2025-07-21,37,3,165.10,495.30,Pending,
36351,4466,2025-07-12,164,4,155.64,622.56,Pending,
36352,5978,2025-03-30,243,1,291.45,291.45,Cancelled,
36353,1673,2025-10-15,155,2,250.08,500.16,Pending,
36354,1901,2025-09-20,116,3,149.88,449.64,Cancelled,
36355,5286,2025-03-26,231,2,52.39,104.78,Pending,2025-03-30
36356,8032,2025-06-02,296,4,114.28,457.12,Completed,2025-06-03
36357,5229,2025-03-17,251,3,235.65,706.95,Pending,
36358,3106,2025-11-02,101,3,27.74,83.22,Pending,
36359,6733,2025-07-15,315,5,218.29,1091.45,Pending,
36360,8705,2025-05-06,199,3,230.89,692.67,Pending,
36361,9597,2025-03-27,285,2,43.23,86.46,Pending,
36362,4490,2025-07-25,208,4,200.96,803.84,Pending,
36363,8161,2025-12-05,285,5,43.23,216.15,Cancelled,
36364,1455,2026-01-03,472,4,60.25,241.00,Pending,
36365,9005,2025-11-18,327,3,187.27,561.81,Cancelled,
36366,2856,2025-02-04,324,2,21.85,43.70,Pending,
36367,5082,2025-02-22,171,5,234.76,1173.80,Pending,
36368,687,2025-04-07,3,3,226.74,680.22,Cancelled,
36369,1487,2025-09-02,142,4,115.14,460.56,Cancelled,
36370,8805,2025-05-30,161,2,221.76,443.52,Pending,
36371,6170,2025-04-26,12,5,129.03,645.15,Cancelled,
36372,2671,2025-08-07,105,4,262.69,1050.76,Pending,
36373,910,2025-05-13,443,5,51.78,258.90,Pending,
36374,5198,2025-07-28,124,2,219.97,439.94,Pending,
36375,2213,2025-12-31,200,5,80.85,404.25,Pending,
36376,4199,2025-03-08,188,5,161.54,807.70,Pending,
36377,384,2026-01-24,224,1,163.83,163.83,Completed,2026-01-29
36378,2616,2025-07-26,240,2,159.98,319.96,Completed,2025-07-29
36379,3261,2025-10-10,342,4,106.06,424.24,Cancelled,
36380,8891,2026-01-09,427,5,154.97,774.85,Cancelled,
36381,9281,2025-09-27,384,3,112.63,337.89,Pending,
36382,9284,2025-03-28,415,3,279.16,837.48,Completed,2025-03-28
36383,8766,2025-04-21,251,4,235.65,942.60,Cancelled,
36384,2213,2026-01-16,103,1,42.79,42.79,Cancelled,
36385,855,2025-02-13,291,1,15.72,15.72,Pending,
36386,8378,2026-01-23,441,2,264.35,528.70,Pending,
36387,6428,2025-04-04,224,2,163.83,327.66,Completed,2025-04-08
36388,52,2025-05-13,63,1,244.37,244.37,Completed,2025-05-15
36389,405,2025-08-25,473,1,209.62,209.62,Pending,
36390,1341,2025-10-13,99,2,290.51,581.02,Pending,2025-10-16
36391,9674,2025-08-05,373,4,270.73,1082.92,Cancelled,
36392,6128,2025-07-01,130,3,251.34,754.02,Pending,
36393,6922,2025-02-26,99,3,290.51,871.53,Cancelled,2025-02-26
36394,524,2025-12-15,406,2,82.25,164.50,Completed,2025-12-18
36395,68,2025-12-06,299,2,263.42,526.84,Completed,2025-12-07
36396,9966,2025-03-26,160,3,261.45,784.35,Pending,
36397,6907,2025-04-27,325,3,194.37,583.11,Cancelled,2025-04-30
36398,7169,2026-01-17,141,3,94.43,283.29,Cancelled,
36399,706,2025-10-08,163,2,39.58,79.16,Pending,2025-10-08
36400,2514,2025-07-03,244,2,10.02,20.04,Cancelled,2025-07-04
36401,9120,2025-12-26,122,4,295.36,1181.44,Completed,2025-12-29
36402,7850,2025-05-28,450,4,189.04,756.16,Cancelled,
36403,2870,2025-10-21,252,1,103.12,103.12,Pending,
36404,4310,2025-11-23,372,3,169.28,507.84,Pending,
36405,570,2026-01-08,418,4,141.50,566.00,Cancelled,
36406,4202,2025-12-07,118,1,222.53,222.53,Pending,
36407,8103,2025-10-11,64,3,102.22,306.66,Cancelled,
36408,1268,2025-09-14,184,5,22.86,114.30,Completed,2025-09-14
36409,1534,2025-04-10,288,5,126.57,632.85,Pending,
36410,7034,2025-05-06,111,3,111.88,335.64,Cancelled,
36411,7400,2025-10-18,108,4,181.43,725.72,Completed,2025-10-23
36412,8864,2025-08-18,478,2,163.25,326.50,Completed,2025-08-22
36413,9180,2025-10-19,270,4,216.79,867.16,Cancelled,
36414,6990,2025-05-26,7,3,198.09,594.27,Pending,
36415,9179,2025-06-23,75,3,48.40,145.20,Pending,2025-06-28
36416,9416,2025-02-26,473,3,209.62,628.86,Completed,2025-02-28
36417,1675,2025-02-23,328,3,193.12,579.36,Cancelled,
36418,2336,2025-06-26,386,5,106.20,531.00,Completed,2025-07-01
36419,6529,2025-08-08,463,2,215.48,430.96,Cancelled,
36420,9771,2025-12-09,440,2,18.87,37.74,Completed,2025-12-12
36421,952,2025-02-16,343,3,22.95,68.85,Pending,
36422,177,2025-07-07,129,5,151.11,755.55,Pending,2025-07-09
36423,2203,2025-08-03,282,5,81.61,408.05,Completed,2025-08-06
36424,6593,2025-08-02,340,2,172.88,345.76,Pending,
36425,1283,2025-08-18,478,4,163.25,653.00,Cancelled,
36426,3524,2025-10-18,361,3,210.76,632.28,Completed,2025-10-20
36427,3893,2026-01-19,259,3,157.45,472.35,Pending,
36428,7214,2025-12-06,216,1,113.07,113.07,Pending,
36429,1448,2025-08-21,94,5,13.12,65.60,Cancelled,
36430,7940,2025-12-21,485,4,51.16,204.64,Completed,2025-12-22
36431,7796,2025-08-18,459,4,186.54,746.16,Pending,
36432,1598,2025-12-27,485,4,51.16,204.64,Pending,
36433,7851,2025-11-09,123,2,130.82,261.64,Completed,2025-11-09
36434,7042,2025-07-02,471,3,104.22,312.66,Pending,
36435,4726,2025-11-13,496,5,99.56,497.80,Cancelled,
36436,5751,2025-05-10,211,4,274.16,1096.64,Pending,
36437,369,2025-08-19,230,4,163.10,652.40,Cancelled,2025-08-19
36438,4720,2025-12-15,241,2,273.94,547.88,Completed,2025-12-17
36439,7661,2025-02-14,213,2,64.47,128.94,Pending,2025-02-19
36440,1504,2025-11-11,295,4,74.50,298.00,Cancelled,
36441,8112,2025-08-08,334,2,178.82,357.64,Completed,2025-08-13
36442,6921,2026-01-24,325,2,194.37,388.74,Pending,
36443,4349,2025-04-03,330,2,276.79,553.58,Pending,
36444,1911,2025-11-11,234,3,171.37,514.11,Cancelled,
36445,8453,2025-04-11,370,2,186.63,373.26,Pending,
36446,4834,2025-10-05,388,4,30.28,121.12,Pending,2025-10-09
36447,7875,2025-04-24,470,1,213.09,213.09,Completed,2025-04-28
36448,9980,2025-05-21,495,4,136.26,545.04,Cancelled,2025-05-21
36449,4756,2025-12-10,298,2,271.42,542.84,Completed,2025-12-12
36450,1166,2025-08-12,248,2,210.38,420.76,Pending,
36451,3448,2025-10-02,423,3,245.90,737.70,Completed,2025-10-02
36452,7944,2025-04-18,82,2,284.48,568.96,Pending,2025-04-20
36453,7248,2025-04-11,289,4,243.09,972.36,Completed,2025-04-16
36454,60,2025-08-08,469,1,298.24,298.24,Completed,2025-08-11
36455,8714,2025-09-23,275,2,89.20,178.40,Cancelled,
36456,8121,2025-12-03,250,1,34.61,34.61,Pending,2025-12-04
36457,9358,2025-12-14,477,2,14.92,29.84,Pending,
36458,4117,2025-04-16,65,4,182.66,730.64,Pending,
36459,9967,2025-03-15,330,1,276.79,276.79,Pending,
36460,5005,2025-11-20,15,5,81.28,406.40,Pending,
36461,384,2025-03-12,11,4,269.47,1077.88,Completed,2025-03-17
36462,353,2025-10-06,231,2,52.39,104.78,Pending,
36463,6092,2025-03-08,451,5,235.69,1178.45,Pending,
36464,6375,2025-12-28,180,3,180.59,541.77,Completed,2026-01-01
36465,8727,2025-03-31,316,3,296.00,888.00,Cancelled,
36466,8567,2025-03-31,136,4,157.67,630.68,Cancelled,
36467,4950,2025-09-10,344,1,256.44,256.44,Cancelled,
36468,5097,2025-04-13,426,5,270.91,1354.55,Cancelled,
36469,7224,2025-06-27,239,1,81.53,81.53,Completed,2025-07-01
36470,2010,2025-12-09,38,4,292.93,1171.72,Cancelled,
36471,1769,2025-10-23,455,4,237.50,950.00,Pending,
36472,469,2025-10-21,133,3,109.76,329.28,Pending,
36473,3990,2025-11-09,38,1,292.93,292.93,Pending,
36474,3286,2025-06-10,254,3,52.70,158.10,Pending,
36475,3976,2025-09-30,21,3,268.79,806.37,Completed,2025-10-01
36476,334,2025-04-08,353,5,281.72,1408.60,Cancelled,
36477,896,2025-04-19,420,3,159.05,477.15,Pending,
36478,5843,2025-08-16,464,3,174.52,523.56,Pending,
36479,3352,2026-01-10,43,2,181.71,363.42,Completed,2026-01-12
36480,4232,2025-03-26,489,5,167.97,839.85,Completed,2025-03-28
36481,9517,2025-05-22,41,3,160.74,482.22,Cancelled,
36482,6190,2025-06-20,387,5,164.34,821.70,Pending,
36483,2387,2025-11-22,222,2,254.03,508.06,Pending,
36484,2651,2025-12-30,337,4,55.98,223.92,Pending,
36485,6275,2025-08-26,455,2,237.50,475.00,Completed,2025-08-28
36486,4153,2025-04-26,71,4,71.93,287.72,Pending,
36487,504,2025-03-12,68,4,226.25,905.00,Completed,2025-03-17
36488,9124,2025-09-19,323,1,139.61,139.61,Completed,2025-09-22
36489,1308,2025-11-30,320,1,277.55,277.55,Pending,
36490,1918,2025-05-07,86,1,185.77,185.77,Cancelled,
36491,9089,2025-05-09,434,5,167.59,837.95,Pending,
36492,690,2025-06-19,60,3,162.73,488.19,Pending,2025-06-24
36493,4811,2025-06-29,438,1,101.87,101.87,Completed,2025-07-04
36494,6408,2025-02-26,169,3,166.97,500.91,Completed,2025-02-28
36495,1058,2025-08-17,427,1,154.97,154.97,Pending,
36496,3769,2025-10-18,160,2,261.45,522.90,Pending,
36497,813,2025-10-24,340,2,172.88,345.76,Pending,
36498,2328,2025-05-16,368,5,125.82,629.10,Completed,2025-05-19
36499,6529,2025-12-26,336,1,111.29,111.29,Pending,2025-12-26
36500,6420,2025-10-05,493,5,282.60,1413.00,Pending,
36501,3507,2025-12-06,408,5,217.97,1089.85,Pending,
36502,3620,2026-01-07,290,3,278.18,834.54,Pending,
36503,6985,2025-12-18,456,5,283.97,1419.85,Cancelled,
36504,9970,2025-09-19,402,5,255.05,1275.25,Pending,
36505,2688,2025-07-08,114,5,278.19,1390.95,Completed,2025-07-09
36506,4253,2025-02-07,466,4,146.76,587.04,Pending,2025-02-07
36507,4802,2025-05-26,437,4,110.25,441.00,Cancelled,
36508,3898,2025-06-25,266,3,288.46,865.38,Pending,
36509,3104,2025-08-12,423,3,245.90,737.70,Pending,
36510,835,2025-08-16,287,5,295.73,1478.65,Pending,
36511,6061,2025-10-14,266,3,288.46,865.38,Cancelled,
36512,3509,2025-12-15,240,5,159.98,799.90,Pending,
36513,9563,2025-07-07,334,2,178.82,357.64,Completed,2025-07-11
36514,1781,2025-04-08,224,5,163.83,819.15,Cancelled,2025-04-12
36515,3830,2025-11-09,239,2,81.53,163.06,Cancelled,2025-11-09
36516,2261,2025-10-02,365,1,149.90,149.90,Cancelled,
36517,850,2025-09-06,139,4,102.84,411.36,Cancelled,
36518,9413,2025-02-20,184,3,22.86,68.58,Cancelled,
36519,1643,2025-10-15,126,5,86.65,433.25,Pending,
36520,5359,2025-03-29,69,4,85.67,342.68,Cancelled,
36521,1666,2025-08-31,398,4,259.97,1039.88,Pending,
36522,1778,2025-03-01,35,1,171.35,171.35,Cancelled,
36523,3217,2025-07-09,111,2,111.88,223.76,Pending,2025-07-10
36524,4896,2025-12-06,127,3,157.25,471.75,Completed,2025-12-10
36525,4670,2025-12-19,11,1,269.47,269.47,Pending,2025-12-21
36526,5748,2025-12-13,124,5,219.97,1099.85,Completed,2025-12-16
36527,2179,2025-08-30,91,5,86.76,433.80,Pending,
36528,3148,2025-09-27,177,2,117.64,235.28,Cancelled,
36529,3269,2025-12-20,24,5,50.75,253.75,Pending,
36530,8069,2026-01-19,268,1,67.30,67.30,Pending,2026-01-20
36531,1794,2025-04-10,291,3,15.72,47.16,Pending,
36532,3199,2025-09-23,477,4,14.92,59.68,Completed,2025-09-27
36533,8497,2025-08-20,254,5,52.70,263.50,Cancelled,
36534,7291,2025-07-10,378,4,217.10,868.40,Cancelled,
36535,7964,2025-09-19,337,3,55.98,167.94,Completed,2025-09-24
36536,1709,2025-05-30,292,5,82.36,411.80,Cancelled,
36537,2093,2025-03-06,297,1,72.24,72.24,Cancelled,
36538,6086,2025-06-23,106,1,42.89,42.89,Cancelled,
36539,7885,2025-10-14,360,3,254.10,762.30,Pending,
36540,8139,2025-04-04,378,2,217.10,434.20,Completed,2025-04-05
36541,9689,2025-07-28,445,3,190.87,572.61,Cancelled,
36542,5011,2025-10-06,405,1,140.95,140.95,Pending,
36543,6609,2025-04-05,72,1,47.88,47.88,Pending,2025-04-05
36544,3326,2025-03-23,363,2,215.69,431.38,Cancelled,
36545,7977,2025-02-11,303,5,91.95,459.75,Pending,
36546,9761,2025-09-15,32,4,147.46,589.84,Cancelled,
36547,904,2025-11-09,489,2,167.97,335.94,Completed,2025-11-11
36548,9265,2025-05-14,138,2,193.64,387.28,Cancelled,
36549,7587,2025-03-18,328,2,193.12,386.24,Completed,2025-03-23
36550,4974,2025-07-05,12,3,129.03,387.09,Pending,
36551,9362,2025-04-26,335,1,116.70,116.70,Pending,
36552,1489,2025-07-14,231,4,52.39,209.56,Cancelled,
36553,6603,2025-12-18,67,2,31.25,62.50,Pending,
36554,7210,2025-10-30,464,1,174.52,174.52,Pending,
36555,8070,2025-07-24,14,4,20.01,80.04,Cancelled,
36556,7075,2025-04-29,406,4,82.25,329.00,Completed,2025-04-29
36557,3844,2025-05-13,167,2,85.44,170.88,Cancelled,
36558,2982,2025-05-21,413,1,99.40,99.40,Pending,
36559,306,2025-11-22,30,5,287.06,1435.30,Pending,
36560,7397,2025-03-26,209,2,202.82,405.64,Pending,2025-03-30
36561,2939,2025-03-24,469,4,298.24,1192.96,Pending,
36562,2541,2025-12-12,181,3,163.66,490.98,Pending,
36563,6001,2025-08-01,318,2,107.41,214.82,Cancelled,
36564,4668,2025-08-31,254,2,52.70,105.40,Completed,2025-09-03
36565,4687,2025-06-28,128,4,297.10,1188.40,Cancelled,
36566,6460,2025-04-05,236,5,151.32,756.60,Completed,2025-04-07
36567,3931,2025-11-18,50,5,242.02,1210.10,Pending,
36568,2974,2025-06-10,371,4,192.32,769.28,Pending,2025-06-15
36569,3542,2025-09-25,202,3,263.15,789.45,Pending,
